_id,fullName,brandName,langualCode,langualCodeDescription,allIngredients,netContents,claims,offMarket
['33333'],['California Poppy Extract'],['Pure Health Naturally'],"['E0159', 'A1306']","['Capsule', 'Botanical']","[[{'ingredientGroup': 'California Poppy', 'notes': 'California Poppy (Eschscholzia californica)(aerial part) Extract (Form: 0.8% alkaloids Note: 3.2 mg alkaloids) PlantPart: aerial part Genus: Eschscholzia Species: californica', 'name': 'California Poppy (Eschscholzia californica)(aerial part) Extract', 'category': 'botanical'}, {'ingredientGroup': 'capsule', 'notes': '', 'name': 'Vegetarian Capsule', 'category': 'other'}]]","[[{'unit': 'Vegetarian Capsule(s)', 'quantity': 30, 'display': '30 Vegetarian Capsule(s)', 'order': 1}]]","[[{'langualCodeDescription': 'All Other', 'langualCode': 'P0115'}, {'langualCodeDescription': 'Structure/Function', 'langualCode': 'P0265'}]]",[0]
['56946'],['California Poppy'],['Herbalist & Alchemist'],"['E0165', 'A1306']","['Liquid', 'Botanical']","[[{'ingredientGroup': 'California Poppy', 'notes': 'fresh California Poppy whole plant extract PlantPart: whole plant Note: certified organic', 'name': 'fresh California Poppy whole plant extract', 'category': 'botanical'}, {'ingredientGroup': 'Alcohol', 'notes': '', 'name': 'Ethyl Alcohol', 'category': 'non-nutrient/non-botanical'}, {'ingredientGroup': 'Water', 'notes': '', 'name': 'distilled Water', 'category': 'other'}]]","[[{'unit': 'fl. Oz.', 'quantity': 2, 'display': '2 fl. Oz.', 'order': 1}, {'unit': 'mL', 'quantity': 60, 'display': '60 mL', 'order': 2}]]","[[{'langualCodeDescription': 'All Other', 'langualCode': 'P0115'}, {'langualCodeDescription': 'Structure/Function', 'langualCode': 'P0265'}]]",[1]
['175702'],['California Poppy'],"[""Oregon's Wild Harvest""]","['E0165', 'A1306']","['Liquid', 'Botanical']","[[{'ingredientGroup': 'California Poppy', 'notes': '', 'name': 'fresh organic California Poppy', 'category': 'botanical'}, {'ingredientGroup': 'Alcohol', 'notes': '', 'name': 'organic Alcohol', 'category': 'non-nutrient/non-botanical'}]]","[[{'unit': 'fl. Oz.', 'quantity': 1, 'display': '1 fl. Oz.', 'order': 1}, {'unit': 'mL', 'quantity': 30, 'display': '30 mL', 'order': 2}]]","[[{'langualCodeDescription': 'All Other', 'langualCode': 'P0115'}]]",[1]
['294667'],['California Poppy'],['Eclectic Herb'],"['E0165', 'A1306']","['Liquid', 'Botanical']","[[{'ingredientGroup': 'California Poppy', 'notes': 'Fresh Herb Strength: 1:2 (500 mg/ml)', 'name': 'California Poppy, Fresh', 'category': 'botanical'}, {'ingredientGroup': 'Alcohol', 'notes': '', 'name': 'Alcohol', 'category': 'non-nutrient/non-botanical'}, {'ingredientGroup': 'Water', 'notes': '', 'name': 'Water, Filtered', 'category': 'other'}]]","[[{'unit': 'Fluid Ounce(s)', 'quantity': 2, 'display': '2 Fluid Ounce(s)', 'order': 1}, {'unit': 'mL', 'quantity': 60, 'display': '60 mL', 'order': 2}]]","[[{'langualCodeDescription': 'All Other', 'langualCode': 'P0115'}]]",[0]
['173913'],['California Poppy'],['Herbalist & Alchemist'],"['E0165', 'A1306']","['Liquid', 'Botanical']","[[{'ingredientGroup': 'California Poppy', 'notes': 'fresh California Poppy whole plant extract PlantPart: whole plant Note: certified organic', 'name': 'fresh California Poppy whole plant extract', 'category': 'botanical'}, {'ingredientGroup': 'Alcohol', 'notes': '', 'name': 'Ethyl Alcohol', 'category': 'non-nutrient/non-botanical'}, {'ingredientGroup': 'Water', 'notes': '', 'name': 'distilled Water', 'category': 'other'}]]","[[{'unit': 'fl. Oz.', 'quantity': 2, 'display': '2 fl. Oz.', 'order': 1}, {'unit': 'mL', 'quantity': 60, 'display': '60 mL', 'order': 2}]]","[[{'langualCodeDescription': 'All Other', 'langualCode': 'P0115'}, {'langualCodeDescription': 'Structure/Function', 'langualCode': 'P0265'}]]",[0]
['237306'],['California Poppy'],['Hawaii Pharm'],"['E0165', 'A1306']","['Liquid', 'Botanical']","[[{'ingredientGroup': 'California Poppy', 'notes': 'certified organic California Poppy extract PlantPart: dried above-ground parts Genus: Eschscholzia Species: californica Note: (Extraction rate: 330 mg of dry plant material per 1 mL.) (Origin: France)', 'name': 'certified organic California Poppy extract', 'category': 'botanical'}, {'ingredientGroup': 'Glycerol', 'notes': '', 'name': 'Vegetable Palm Glycerin', 'category': 'other'}, {'ingredientGroup': 'Alcohol', 'notes': '', 'name': 'pharmaceutical grade Alcohol', 'category': 'non-nutrient/non-botanical'}, {'ingredientGroup': 'Water', 'notes': '', 'name': 'artesian Hawaiian purified Water', 'category': 'other'}]]","[[{'unit': 'Fluid Ounce(s)', 'quantity': 4, 'display': '4 Fluid Ounce(s)', 'order': 1}, {'unit': 'mL', 'quantity': 120, 'display': '120 mL', 'order': 2}]]","[[{'langualCodeDescription': 'All Other', 'langualCode': 'P0115'}, {'langualCodeDescription': 'Structure/Function', 'langualCode': 'P0265'}]]",[0]
['233847'],['California Poppy and Passionflower'],['Herbal Terra'],"['E0165', 'A1306']","['Liquid', 'Botanical']","[[{'ingredientGroup': 'Proprietary Blend (Herb/Botanical)', 'notes': '', 'name': 'Proprietary Herbal Extracts Blend', 'category': 'blend'}, {'ingredientGroup': 'California Poppy', 'notes': 'certified organic California Poppy (Eschscholzia californica) dried aerial parts extract PlantPart: dried aerial parts Genus: Eschscholzia Species: californica Note: Extraction rate: 330 mg of dry plant material per 1 mL.', 'name': 'certified organic California Poppy (Eschscholzia californica) dried aerial parts extract', 'category': 'botanical'}, {'ingredientGroup': 'Passionflower', 'notes': 'certified organic Passionflower (Passiflora incarnata) dried leaves and stems extract PlantPart: dried leaves and stems Genus: Passiflora Species: incarnata Note: Extraction rate: 330 mg of dry plant material per 1 mL.', 'name': 'certified organic Passionflower (Passiflora incarnata) dried leaves and stems extract', 'category': 'botanical'}, {'ingredientGroup': 'Header', 'notes': '', 'name': 'Menstruum', 'category': 'other'}]]","[[{'unit': 'Fluid Ounce(s)', 'quantity': 4, 'display': '4 Fluid Ounce(s)', 'order': 1}, {'unit': 'mL', 'quantity': 120, 'display': '120 mL', 'order': 2}]]","[[{'langualCodeDescription': 'All Other', 'langualCode': 'P0115'}, {'langualCodeDescription': 'Structure/Function', 'langualCode': 'P0265'}]]",[0]
['234588'],['California Poppy and Kava Kava'],['Herbal Terra'],"['E0165', 'A1306']","['Liquid', 'Botanical']","[[{'ingredientGroup': 'Proprietary Blend (Herb/Botanical)', 'notes': 'Proprietary Herbal Extracts Blend Note: Extraction rate: 330 mg of dry plant material per 1 ml.', 'name': 'Proprietary Herbal Extracts Blend', 'category': 'blend'}, {'ingredientGroup': 'California Poppy', 'notes': 'certified organic California Poppy (Eschscholzia californica) dried aerial parts extract PlantPart: dried aerial parts Genus: Eschscholzia Species: californica Note: Origin: USA.', 'name': 'certified organic California Poppy (Eschscholzia californica) dried aerial parts extract', 'category': 'botanical'}, {'ingredientGroup': 'Kava kava ', 'notes': 'certified organic Kava Kava (Piper methysticum) dried root extract PlantPart: dried root Genus: Piper Species: methysticum Note: Origin: Hawaii.', 'name': 'certified organic Kava Kava (Piper methysticum) dried root extract', 'category': 'botanical'}, {'ingredientGroup': 'Header', 'notes': '', 'name': 'Menstruum', 'category': 'other'}]]","[[{'unit': 'Fluid Ounce(s)', 'quantity': 4, 'display': '4 Fluid Ounce(s)', 'order': 1}, {'unit': 'mL', 'quantity': 120, 'display': '120 mL', 'order': 2}]]","[[{'langualCodeDescription': 'All Other', 'langualCode': 'P0115'}, {'langualCodeDescription': 'Structure/Function', 'langualCode': 'P0265'}]]",[0]
['173877'],['California Poppy'],['BIOVEA'],"['E0165', 'A1306']","['Liquid', 'Botanical']","[[{'ingredientGroup': 'California Poppy', 'notes': 'organic fresh California Poppy PlantPart: flowers and herb Genus: Eschscholzia Species: californica Note: (500mg herb weight equivalence) (herb strength ratio 1:2)', 'name': 'organic fresh California Poppy', 'category': 'botanical'}, {'ingredientGroup': 'Alcohol', 'notes': '', 'name': 'Grain Alcohol', 'category': 'non-nutrient/non-botanical'}, {'ingredientGroup': 'Water', 'notes': '', 'name': 'deionized Water', 'category': 'other'}]]","[[{'unit': 'mL', 'quantity': 30, 'display': '30 mL', 'order': 1}, {'unit': 'fl. Oz.', 'quantity': 1, 'display': '1 fl. Oz.', 'order': 2}]]","[[{'langualCodeDescription': 'All Other', 'langualCode': 'P0115'}]]",[1]
['233843'],['California Poppy and Lavender'],['Herbal Terra'],"['E0165', 'A1306']","['Liquid', 'Botanical']","[[{'ingredientGroup': 'Proprietary Blend (Herb/Botanical)', 'notes': '', 'name': 'Proprietary Herbal Extracts Blend', 'category': 'blend'}, {'ingredientGroup': 'California Poppy', 'notes': 'certified organic California Poppy (Eschscholzia californica) dried aerial parts extract PlantPart: dried aerial parts Genus: Eschscholzia Species: californica Note: Extraction rate: 330 mg of dry plant material per 1 mL.', 'name': 'certified organic California Poppy (Eschscholzia californica) dried aerial parts extract', 'category': 'botanical'}, {'ingredientGroup': 'Hawthorn', 'notes': 'certified organic Hawthorn (Crataegus laevigata) dried leaves and flowers PlantPart: dried leaves and flowers Genus: Crataegus Species: laevigata Note: Extraction rate: 330 mg of dry plant material per 1 mL.', 'name': 'certified organic Hawthorn (Crataegus laevigata) dried leaves and flowers', 'category': 'botanical'}, {'ingredientGroup': 'Header', 'notes': '', 'name': 'Menstruum', 'category': 'other'}]]","[[{'unit': 'Fluid Ounce(s)', 'quantity': 4, 'display': '4 Fluid Ounce(s)', 'order': 1}, {'unit': 'mL', 'quantity': 120, 'display': '120 mL', 'order': 2}]]","[[{'langualCodeDescription': 'All Other', 'langualCode': 'P0115'}, {'langualCodeDescription': 'Structure/Function', 'langualCode': 'P0265'}]]",[0]
['233840'],['California Poppy and Hawthorn'],['Herbal Terra'],"['E0165', 'A1306']","['Liquid', 'Botanical']","[[{'ingredientGroup': 'Proprietary Blend (Herb/Botanical)', 'notes': '', 'name': 'Proprietary Herbal Extracts Blend', 'category': 'blend'}, {'ingredientGroup': 'California Poppy', 'notes': 'certified organic California Poppy (Eschscholzia californica) dried aerial parts extract PlantPart: dried aerial parts Genus: Eschscholzia Species: californica Note: Extraction rate: 330 mg of dry plant material per 1 mL.', 'name': 'certified organic California Poppy (Eschscholzia californica) dried aerial parts extract', 'category': 'botanical'}, {'ingredientGroup': 'Hawthorn', 'notes': 'certified organic Hawthorn (Crataegus laevigata) dried leaves and flowers PlantPart: dried leaves and flowers Genus: Crataegus Species: laevigata Note: Extraction rate: 330 mg of dry plant material per 1 mL.', 'name': 'certified organic Hawthorn (Crataegus laevigata) dried leaves and flowers', 'category': 'botanical'}, {'ingredientGroup': 'Header', 'notes': '', 'name': 'Menstruum', 'category': 'other'}]]","[[{'unit': 'Fluid Ounce(s)', 'quantity': 4, 'display': '4 Fluid Ounce(s)', 'order': 1}, {'unit': 'mL', 'quantity': 120, 'display': '120 mL', 'order': 2}]]","[[{'langualCodeDescription': 'All Other', 'langualCode': 'P0115'}, {'langualCodeDescription': 'Structure/Function', 'langualCode': 'P0265'}]]",[0]
['45572'],['California Poppy'],['BIOVEA'],"['E0165', 'A1306']","['Liquid', 'Botanical']","[[{'ingredientGroup': 'California Poppy', 'notes': 'organic fresh California Poppy PlantPart: flowers and herb Genus: Eschscholzia Species: californica Note: (500mg herb weight equivalence) (herb strength ratio 1:2)', 'name': 'organic fresh California Poppy', 'category': 'botanical'}, {'ingredientGroup': 'Alcohol', 'notes': '', 'name': 'Grain Alcohol', 'category': 'non-nutrient/non-botanical'}, {'ingredientGroup': 'Water', 'notes': '', 'name': 'deionized Water', 'category': 'other'}]]","[[{'unit': 'mL', 'quantity': 30, 'display': '30 mL', 'order': 1}, {'unit': 'fl. Oz.', 'quantity': 1, 'display': '1 fl. Oz.', 'order': 2}]]","[[{'langualCodeDescription': 'All Other', 'langualCode': 'P0115'}]]",[1]
['79558'],['California Poppy'],['Gaia Herbs'],"['E0165', 'A1306']","['Liquid', 'Botanical']","[[{'ingredientGroup': 'California Poppy', 'notes': 'California Poppy top and root extract PlantPart: top and root Genus: Eschscholzia Species: californica Note: (herb strength ratio 1:2) (organic ingredient)', 'name': 'California Poppy top and root extract', 'category': 'botanical'}, {'ingredientGroup': 'Alcohol', 'notes': '', 'name': 'Alcohol', 'category': 'non-nutrient/non-botanical'}, {'ingredientGroup': 'Water', 'notes': '', 'name': 'Water', 'category': 'other'}]]","[[{'unit': 'fl. Oz.', 'quantity': 1, 'display': '1 fl. Oz.', 'order': 1}, {'unit': 'mL', 'quantity': 30, 'display': '30 mL', 'order': 2}]]","[[{'langualCodeDescription': 'All Other', 'langualCode': 'P0115'}]]",[1]
['209487'],['California Poppy'],['Gaia Herbs'],"['E0165', 'A1306']","['Liquid', 'Botanical']","[[{'ingredientGroup': 'California Poppy', 'notes': 'organic California Poppy (Eschscholzia californica) whole plant extract PlantPart: whole plant Genus: Eschscholzia  Species: californica Note: (1:2 Herb Strength Ratio) (500 mg/mL Herb Equivalency)', 'name': 'organic California Poppy (Eschscholzia californica) whole plant extract', 'category': 'botanical'}, {'ingredientGroup': 'Alcohol', 'notes': '', 'name': 'Alcohol', 'category': 'non-nutrient/non-botanical'}, {'ingredientGroup': 'Water', 'notes': '', 'name': 'Water', 'category': 'other'}]]","[[{'unit': 'fl. Oz.', 'quantity': 4, 'display': '4 fl. Oz.', 'order': 1}, {'unit': 'mL', 'quantity': 118, 'display': '118 mL', 'order': 2}]]","[[{'langualCodeDescription': 'All Other', 'langualCode': 'P0115'}, {'langualCodeDescription': 'Structure/Function', 'langualCode': 'P0265'}]]",[0]
['209511'],['California Poppy'],['Gaia Herbs'],"['E0165', 'A1306']","['Liquid', 'Botanical']","[[{'ingredientGroup': 'California Poppy', 'notes': 'organic California Poppy (Eschscholzia californica) whole plant extract PlantPart: whole plant Genus: Eschscholzia  Species: californica Note: (1:2 Herb Strength Ratio) (500 mg/mL Herb Equivalency)', 'name': 'organic California Poppy (Eschscholzia californica) whole plant extract', 'category': 'botanical'}, {'ingredientGroup': 'Alcohol', 'notes': '', 'name': 'Alcohol', 'category': 'non-nutrient/non-botanical'}, {'ingredientGroup': 'Water', 'notes': '', 'name': 'Water', 'category': 'other'}]]","[[{'unit': 'fl. Oz.', 'quantity': 1, 'display': '1 fl. Oz.', 'order': 1}, {'unit': 'mL', 'quantity': 30, 'display': '30 mL', 'order': 2}]]","[[{'langualCodeDescription': 'All Other', 'langualCode': 'P0115'}, {'langualCodeDescription': 'Structure/Function', 'langualCode': 'P0265'}]]",[0]
['237946'],['California Poppy'],['Hawaii Pharm'],"['E0165', 'A1306']","['Liquid', 'Botanical']","[[{'ingredientGroup': 'California Poppy', 'notes': 'certified organic California Poppy extract PlantPart: dried seed Genus: Eschscholzia Species: californica Note: (Extraction rate: 330 mg of dry plant material per 1 mL.) (Origin: USA)', 'name': 'certified organic California Poppy extract', 'category': 'botanical'}, {'ingredientGroup': 'Glycerol', 'notes': '', 'name': 'Vegetable Palm Glycerin', 'category': 'other'}, {'ingredientGroup': 'Alcohol', 'notes': '', 'name': 'pharmaceutical grade Alcohol', 'category': 'non-nutrient/non-botanical'}, {'ingredientGroup': 'Water', 'notes': '', 'name': 'artesian Hawaiian purified Water', 'category': 'other'}]]","[[{'unit': 'Fluid Ounce(s)', 'quantity': 4, 'display': '4 Fluid Ounce(s)', 'order': 1}, {'unit': 'mL', 'quantity': 120, 'display': '120 mL', 'order': 2}]]","[[{'langualCodeDescription': 'All Other', 'langualCode': 'P0115'}, {'langualCodeDescription': 'Structure/Function', 'langualCode': 'P0265'}]]",[0]
['234590'],['California Poppy and Valerian'],['Herbal Terra'],"['E0165', 'A1306']","['Liquid', 'Botanical']","[[{'ingredientGroup': 'Proprietary Blend (Herb/Botanical)', 'notes': 'Proprietary Herbal Extracts Blend Note: Extraction rate: 330 mg of dry plant material per 1 ml.', 'name': 'Proprietary Herbal Extracts Blend', 'category': 'blend'}, {'ingredientGroup': 'California Poppy', 'notes': 'certified organic California Poppy (Eschscholzia californica) dried above-ground parts of the plant extract PlantPart: dried above-ground parts of the plant Genus: Eschscholzia Species: californica Note: Origin: France.', 'name': 'certified organic California Poppy (Eschscholzia californica) dried above-ground parts of the plant extract', 'category': 'botanical'}, {'ingredientGroup': 'Valerian', 'notes': 'certified organic Valerian (Valeriana officinalis) dried root extract PlantPart: dried root Genus: Valeriana Species: officianalis Note: Poland', 'name': 'certified organic Valerian (Valeriana officinalis) dried root extract', 'category': 'botanical'}, {'ingredientGroup': 'Header', 'notes': '', 'name': 'Menstruum', 'category': 'other'}]]","[[{'unit': 'Fluid Ounce(s)', 'quantity': 4, 'display': '4 Fluid Ounce(s)', 'order': 1}, {'unit': 'mL', 'quantity': 120, 'display': '120 mL', 'order': 2}]]","[[{'langualCodeDescription': 'All Other', 'langualCode': 'P0115'}, {'langualCodeDescription': 'Structure/Function', 'langualCode': 'P0265'}]]",[0]
['208209'],['California Poppy'],['BIOVEA'],"['E0165', 'A1306']","['Liquid', 'Botanical']","[[{'ingredientGroup': 'California Poppy', 'notes': 'organic fresh California Poppy PlantPart: flowers and herb Genus: Eschscholzia Species: californica Note: (500mg herb weight equivalence) (herb strength ratio 1:2)', 'name': 'organic fresh California Poppy', 'category': 'botanical'}, {'ingredientGroup': 'Alcohol', 'notes': '', 'name': 'Grain Alcohol', 'category': 'non-nutrient/non-botanical'}, {'ingredientGroup': 'Water', 'notes': '', 'name': 'deionized Water', 'category': 'other'}]]","[[{'unit': 'mL', 'quantity': 30, 'display': '30 mL', 'order': 1}, {'unit': 'fl. Oz.', 'quantity': 1, 'display': '1 fl. Oz.', 'order': 2}]]","[[{'langualCodeDescription': 'All Other', 'langualCode': 'P0115'}]]",[1]
['10211'],['California Poppy'],['Gaia Herbs'],"['E0165', 'A1306']","['Liquid', 'Botanical']","[[{'ingredientGroup': 'California Poppy', 'notes': 'California Poppy herb and root extract PlantPart: herb and root Genus: Eschscholzia Species: californica Note: (Certified Organic Ingredient) (dry herb strength ratio: 1:2)', 'name': 'California Poppy herb and root extract', 'category': 'botanical'}, {'ingredientGroup': 'Water', 'notes': '', 'name': 'Water', 'category': 'other'}, {'ingredientGroup': 'Alcohol', 'notes': '', 'name': 'pure grain Alcohol USP', 'category': 'non-nutrient/non-botanical'}]]","[[{'unit': 'fl. Oz.', 'quantity': 1, 'display': '1 fl. Oz.', 'order': 1}, {'unit': 'mL', 'quantity': 30, 'display': '30 mL', 'order': 2}]]","[[{'langualCodeDescription': 'All Other', 'langualCode': 'P0115'}]]",[1]
['233879'],['California Poppy and Valerian'],['Herbal Terra'],"['E0165', 'A1306']","['Liquid', 'Botanical']","[[{'ingredientGroup': 'Proprietary Blend (Herb/Botanical)', 'notes': '', 'name': 'Proprietary Herbal Extracts Blend', 'category': 'blend'}, {'ingredientGroup': 'California Poppy', 'notes': 'certified organic California Poppy (Eschscholzia californica) dried above-ground parts of the plant extract PlantPart: dried above-ground parts of the plant Genus: Eschscholzia Species: californica Note: Extraction rate: 330 mg of dry plant material per 1 mL.', 'name': 'certified organic California Poppy (Eschscholzia californica) dried above-ground parts of the plant extract', 'category': 'botanical'}, {'ingredientGroup': 'Valerian', 'notes': 'certified organic Valerian (Valeriana officinalis) dried root extract PlantPart: dried root Genus: Valeriana Species: officianalis Note: Extraction rate: 330 mg of dry plant material per 1 mL.', 'name': 'certified organic Valerian (Valeriana officinalis) dried root extract', 'category': 'botanical'}, {'ingredientGroup': 'Header', 'notes': '', 'name': 'Menstruum', 'category': 'other'}]]","[[{'unit': 'Fluid Ounce(s)', 'quantity': 4, 'display': '4 Fluid Ounce(s)', 'order': 1}, {'unit': 'mL', 'quantity': 120, 'display': '120 mL', 'order': 2}]]","[[{'langualCodeDescription': 'All Other', 'langualCode': 'P0115'}, {'langualCodeDescription': 'Structure/Function', 'langualCode': 'P0265'}]]",[0]
['234586'],['California Poppy'],['Herbal Terra'],"['E0165', 'A1306']","['Liquid', 'Botanical']","[[{'ingredientGroup': 'California Poppy', 'notes': 'certified organic California Poppy (Eschscholzia californica) dried above-ground parts liquid extract PlantPart: dried above-ground parts Genus: Eschscholzia Species: californica Note: Extraction rate: Dried herb/menstruum: 1/3. 1 mL is equal to about 330 mg of dried plant material.', 'name': 'certified organic California Poppy (Eschscholzia californica) dried above-ground parts liquid extract', 'category': 'botanical'}, {'ingredientGroup': 'Header', 'notes': '', 'name': 'Menstruum', 'category': 'other'}]]","[[{'unit': 'Fluid Ounce(s)', 'quantity': 4, 'display': '4 Fluid Ounce(s)', 'order': 1}, {'unit': 'mL', 'quantity': 120, 'display': '120 mL', 'order': 2}]]","[[{'langualCodeDescription': 'All Other', 'langualCode': 'P0115'}, {'langualCodeDescription': 'Structure/Function', 'langualCode': 'P0265'}]]",[0]
['233853'],['California Poppy'],['Herbal Terra'],"['E0165', 'A1306']","['Liquid', 'Botanical']","[[{'ingredientGroup': 'California Poppy', 'notes': 'certified organic California Poppy (Eschscholzia californica) dried seed liquid extract PlantPart: dried seed Genus: Eschscholzia Species: californica Note: Extraction rate: Dried herb/menstruum: 1/3. 1 mL is equal to about 330 mg of dried plant material.', 'name': 'certified organic California Poppy (Eschscholzia californica) dried seed liquid extract', 'category': 'botanical'}, {'ingredientGroup': 'Header', 'notes': '', 'name': 'Menstruum', 'category': 'other'}]]","[[{'unit': 'Fluid Ounce(s)', 'quantity': 4, 'display': '4 Fluid Ounce(s)', 'order': 1}, {'unit': 'mL', 'quantity': 120, 'display': '120 mL', 'order': 2}]]","[[{'langualCodeDescription': 'All Other', 'langualCode': 'P0115'}, {'langualCodeDescription': 'Structure/Function', 'langualCode': 'P0265'}]]",[0]
['233856'],['California Poppy and Kava Kava'],['Herbal Terra'],"['E0165', 'A1306']","['Liquid', 'Botanical']","[[{'ingredientGroup': 'Proprietary Blend (Herb/Botanical)', 'notes': '', 'name': 'Proprietary Herbal Extracts Blend', 'category': 'blend'}, {'ingredientGroup': 'California Poppy', 'notes': 'certified organic California Poppy (Eschscholzia californica) dried aerial parts extract PlantPart: dried aerial parts Genus: Eschscholzia Species: californica Note: Extraction rate: 330 mg of dry plant material per 1 mL.', 'name': 'certified organic California Poppy (Eschscholzia californica) dried aerial parts extract', 'category': 'botanical'}, {'ingredientGroup': 'Kava kava ', 'notes': 'certified organic Kava Kava (Piper methysticum) dried root extract PlantPart: dried root Genus: Piper Species: methysticum Note: Extraction rate: 330 mg of dry plant material per 1 mL.', 'name': 'certified organic Kava Kava (Piper methysticum) dried root extract', 'category': 'botanical'}, {'ingredientGroup': 'Header', 'notes': '', 'name': 'Menstruum', 'category': 'other'}]]","[[{'unit': 'Fluid Ounce(s)', 'quantity': 4, 'display': '4 Fluid Ounce(s)', 'order': 1}, {'unit': 'mL', 'quantity': 120, 'display': '120 mL', 'order': 2}]]","[[{'langualCodeDescription': 'All Other', 'langualCode': 'P0115'}, {'langualCodeDescription': 'Structure/Function', 'langualCode': 'P0265'}]]",[0]
['233855'],['California Poppy'],['Herbal Terra'],"['E0165', 'A1306']","['Liquid', 'Botanical']","[[{'ingredientGroup': 'California Poppy', 'notes': 'certified organic California Poppy (Eschscholzia californica) dried above-ground parts liquid extract PlantPart: dried above-ground parts Genus: Eschscholzia Species: californica Note: Extraction rate: Dried herb/menstruum: 1/3. 1 mL is equal to about 330 mg of dried plant material.', 'name': 'certified organic California Poppy (Eschscholzia californica) dried above-ground parts liquid extract', 'category': 'botanical'}, {'ingredientGroup': 'Header', 'notes': '', 'name': 'Menstruum', 'category': 'other'}]]","[[{'unit': 'Fluid Ounce(s)', 'quantity': 4, 'display': '4 Fluid Ounce(s)', 'order': 1}, {'unit': 'mL', 'quantity': 120, 'display': '120 mL', 'order': 2}]]","[[{'langualCodeDescription': 'All Other', 'langualCode': 'P0115'}, {'langualCodeDescription': 'Structure/Function', 'langualCode': 'P0265'}]]",[0]
['234584'],['California Poppy'],['Herbal Terra'],"['E0165', 'A1306']","['Liquid', 'Botanical']","[[{'ingredientGroup': 'California Poppy', 'notes': 'certified organic California Poppy (Eschscholzia californica) dried seed liquid extract PlantPart: dried seed Genus: Eschscholzia Species: californica Note: (Extraction rate: Dried herb/menstruum: 1/3. 1 mL is equal to about 330 mg of dried plant material.) (Origin of plant material: USA.)', 'name': 'certified organic California Poppy (Eschscholzia californica) dried seed liquid extract', 'category': 'botanical'}, {'ingredientGroup': 'Header', 'notes': '', 'name': 'Menstruum', 'category': 'other'}]]","[[{'unit': 'Fluid Ounce(s)', 'quantity': 4, 'display': '4 Fluid Ounce(s)', 'order': 1}, {'unit': 'mL', 'quantity': 120, 'display': '120 mL', 'order': 2}]]","[[{'langualCodeDescription': 'All Other', 'langualCode': 'P0115'}, {'langualCodeDescription': 'Structure/Function', 'langualCode': 'P0265'}]]",[0]
['237002'],['California Poppy Flower'],['Cedar Bear'],"['E0165', 'A1306']","['Liquid', 'Botanical']","[[{'ingredientGroup': 'Proprietary Blend (Herb/Botanical)', 'notes': '', 'name': 'Proprietary Blend', 'category': 'blend'}, {'ingredientGroup': 'California Poppy', 'notes': '', 'name': 'California Poppy', 'category': 'botanical'}, {'ingredientGroup': 'Glycerol', 'notes': '', 'name': 'USP Grade Vegetable Glycerin', 'category': 'other'}, {'ingredientGroup': 'Water', 'notes': '', 'name': 'purified Water', 'category': 'other'}]]","[[{'unit': 'mL', 'quantity': 60, 'display': '60 mL', 'order': 1}, {'unit': 'fl. Oz.', 'quantity': 2, 'display': '2 fl. Oz.', 'order': 2}]]","[[{'langualCodeDescription': 'All Other', 'langualCode': 'P0115'}, {'langualCodeDescription': 'Structure/Function', 'langualCode': 'P0265'}]]",[0]
